Entity,Year,Deaths %,CO2 Emissions,CO2 Emissions Per Cap,Food Emissions,Total GHG,Consumption of Ozone,Shared CO2 Emissions,Transport,Death_rate_ambient_ozone_pol,Death_rate_household_air_pol,Death_rate_all_causes,Death_actual_ozone,Death_actual_particulate,Death_actual_household,Death_under5,Death_5-14,Death_50-69,Death_70+,Death_15-49,Urban%,Child Mortality,Population,GDP,Forest area
Trinidad and Tobago,1990,7.8670441934866,16981163,13.9062,5521170.2,15440000.0,196.6,0.07,1300000.0,0.2050132883040458,1.3825550493494287,78.83943712107605,1.4970708589074833,633.4614966984607,11.09858762162215,25.86911157404247,0.9778986762918206,252.2904134031358,290.8862736309423,64.93487027295699,54.124,3.04,238.035282651072,10080.8378671643,242060.0
Trinidad and Tobago,1991,7.88847460882161,16968163,13.8053,5738963.7,14350000.0,168.7,0.07,1400000.0,0.2078188320411209,1.280867800351965,77.35040730420879,1.582960405996351,639.1189622679495,10.56368649386473,24.195420812066832,0.9843116328777206,251.60293619309712,298.4899049250028,65.4293491109021,54.308,2.99,239.592202729045,10327.0484150118,241519.0
Trinidad and Tobago,1992,7.895940149462071,19102764,15.4467,5842895.8,13340000.0,137.1,0.08,1400000.0,0.2075655774248501,1.2033018453451394,77.61217954253716,1.6441279817455376,659.7994469454131,10.201892725672344,22.99211094350443,0.9643203032194672,257.1481277916644,312.63884909350986,67.70016679525989,54.491,2.95,241.069200779727,11299.6968095765,240978.0
Trinidad and Tobago,1993,7.95278904932744,17411193,14.0006,5509816.6,13880000.0,116.6,0.08,1200000.0,0.2161258531573847,1.1597313670482152,79.7734053983735,1.7700378162681936,696.4780281286123,10.094166353537174,21.85180534532378,0.8458805352472951,273.1758182726271,328.4274926002988,73.94706919138429,54.674,2.92,242.418128654971,11161.6327883641,240437.0
Trinidad and Tobago,1994,7.974366143406179,17024210,13.6245,5836466.0,14450000.0,157.7,0.07,1300000.0,0.2076581780581081,1.0919968210043314,80.6596710919391,1.7502634470974012,721.7080863811566,9.737851494128224,20.99473040661746,0.7646703070848982,284.0071801888252,339.9282578048959,77.76351112083073,54.857,2.89,243.572514619883,11505.0020038462,239896.0
Trinidad and Tobago,1995,7.90862683603373,16460280,13.1241,5679994.1,14620000.0,163.7,0.07,1300000.0,0.2143418363395748,0.9697983129720597,76.32436076130203,1.853624997008616,699.7216936602874,8.859635760059696,20.475069802446804,0.7199145857720597,273.78021608124425,330.40824035680106,76.19187783103185,55.04,2.87,244.48343079922,11898.8331509295,239355.0
Trinidad and Tobago,1996,7.9515099096876,20768035,16.5147,6165847.1,14850000.0,170.0,0.09,1400000.0,0.2241338885053735,0.9090097416020296,78.0389666326256,1.9966599431944367,734.1275810641267,8.516121076946686,19.746650909562987,0.585430696490684,292.5850651651245,342.2153027656566,80.99179147048564,55.224,2.85,245.135867446394,12713.8241849004,238814.00000000003
Trinidad and Tobago,1997,7.926371930322521,20559595,16.3192,6057706.2,15380000.0,190.7,0.08,1500000.0,0.2129048616504405,0.796881837503001,73.97029556346762,1.9453324500083031,712.6802951718557,7.644402310352554,19.195455757035024,0.5626886974847015,284.2975019122862,332.6852813266324,77.88469992842548,55.406,2.84,245.582456140351,13645.4074829195,238273.0
Trinidad and Tobago,1998,8.003952174459519,19750647,15.654,7062948.0,15820000.0,214.8,0.08,1600000.0,0.2091949025476319,0.7494766303214521,76.1604280957049,1.9683131923238624,753.6935542746985,7.383576214006219,18.75525008529205,0.5804061226481986,305.39504130962297,349.6479200140831,81.28324993537451,55.589,2.83,245.94522417154,14732.2752118278,237732.0
Trinidad and Tobago,1999,7.93479712399017,22464441,17.7735,8004484.5,16020000.0,100.2,0.09,1600000.0,0.2355599556482507,0.678629978132589,75.66988956815409,2.2769156912758373,767.603734291953,6.85127417710136,18.891275078379024,0.505609239808273,314.0450534576676,355.7709453304848,80.66776687688845,55.771,2.8200000000000003,246.379532163743,15886.4599640954,237191.0
Trinidad and Tobago,2000,7.73887003140165,24191265,19.0909,8138832.9,16649999.999999998,109.1,0.1,1600000.0,0.1608561220994901,0.5717502489675327,69.85680014835907,1.5957034806141728,727.1690119731232,5.920748829947521,18.95314450351846,0.4759239209190769,299.63055713454025,335.0043427931534,74.70074710160617,55.905,2.8200000000000003,247.00955165692,16939.5254674584,236650.0
Trinidad and Tobago,2001,7.59143922773598,26569367,20.894,9002014.4,17860000.0,90.7,0.1,1600000.0,0.2221499653795422,0.505123074020677,67.91688617218054,2.259753756392592,725.0318615455964,5.361830349608683,18.46690018807014,0.4118286544076661,298.58428699742984,336.47453037169595,73.35406909038562,55.718,2.8000000000000003,247.880506822612,17583.6537225067,236226.0
Trinidad and Tobago,2002,7.36732259460775,28591178,22.3857,9654807.8,18750000.0,93.9,0.11,1700000.0,0.208851661707688,0.4300560135804878,63.66092943234744,2.1806339382282074,695.7108053339222,4.671008043432733,17.741036502490793,0.3111059160415749,280.10208213555194,330.5743597732244,69.1628549448404,55.53,2.78,248.968810916179,18896.2544299585,235802.00000000003
Trinidad and Tobago,2003,7.206388360198571,32250868,25.126,10438566.5,17570000.0,74.4,0.12,1700000.0,0.2364755209969966,0.3838325128449363,62.74865855938248,2.5383905054831986,704.5777481387754,4.284296953642218,16.83327584916596,0.2944262315449234,282.6967429960595,336.27994486126386,71.01174870622401,55.343,2.7300000000000004,250.207407407407,21518.0104708623,235378.0
Trinidad and Tobago,2004,6.93140614223727,32575769,25.2503,11314827.5,18150000.0,54.9,0.11,2100000.0,0.1274835400793607,0.3223752148348619,58.43289340439439,1.4038361399744896,673.7739224980302,3.694947317095593,15.565142328066608,0.2947357509194049,273.23678532555624,317.26500141988566,68.81609381357806,55.155,2.68,251.48440545809,23110.7517040813,234954.0
Trinidad and Tobago,2005,6.72982915588594,37944097,29.2666,14069242.1,22250000.0,52.1,0.13,2200000.0,0.0852268457400225,0.2750942176374942,55.38147225483304,0.963091145092682,655.9247030322866,3.236476609492195,14.570824508884488,0.2684835315591937,266.93952853456983,308.48881208593934,66.62014551642667,54.967,2.6300000000000003,252.728460038986,24424.857914511,234530.0
Trinidad and Tobago,2006,6.634685104986169,42414371,32.5625,14439905.8,24750000.0,73.0,0.14,2600000.0,0.0948784075800797,0.2363511679412165,52.495889765431976,1.1005252230288438,637.9032705005534,2.852843425507699,13.696703985013508,0.2856177287267465,257.1068904983629,305.1165649152668,62.79801859621298,54.779,2.5600000000000005,253.908771929825,27522.3703712998,234106.0
Trinidad and Tobago,2007,6.61235801302027,45234589,34.5711,14387898.2,26690000.0,45.8,0.14,2800000.0,0.0987159811529784,0.2079416582621526,51.48107132126826,1.1775162148792389,643.5972021753951,2.582157228077943,13.010136133230038,0.2944154288748007,259.6756560439461,309.46832676394024,62.32618402028234,54.59,2.5,255.058479532164,28700.8829937237,233682.00000000003
Trinidad and Tobago,2008,6.61983205562889,44095716,33.5469,14310691.5,26250000.0,56.8,0.14,3000000.0,0.1026900101028878,0.1901088620314288,52.748409859495936,1.2622825581107229,678.4381894603536,2.428672724935199,12.707757189068982,0.2314654106686556,276.7305653132456,325.24452704268367,64.7861570627968,54.402,2.43,256.227875243665,29538.9110681988,233258.0
Trinidad and Tobago,2009,6.5931415830059095,44220307,33.4769,13954603.3,25000000.0,38.5,0.14,3000000.0,0.0820346282603622,0.1621118232373234,49.722745005956085,1.037106020514737,656.9950213227396,2.127350610073733,12.380551058273554,0.214403844723378,265.664880709436,316.33418019088435,63.43811153993671,54.213,2.3600000000000003,257.489473684211,28103.2689912234,232834.0
Trinidad and Tobago,2010,6.628014960711261,46957412,35.3557,15399034.8,27310000.0,54.1,0.14,3200000.0,0.0797317250818298,0.1436786232421727,48.51486637063431,1.0408123153176212,659.3899979347381,1.9382453124865064,11.911887466180568,0.2013378886624559,267.554311206357,320.3932888898893,60.369984798966414,54.025,2.29,258.89746588694,28879.2873679678,232410.0
Trinidad and Tobago,2011,6.71680496100058,46680091,34.9355,15515204.6,26550000.0,34.34,0.14,3200000.0,0.0853681067187195,0.1264124623763747,46.830469216912434,1.1542753194200592,656.8367674710756,1.7590493080620828,11.505301033881205,0.1916412294792926,271.2338072344482,316.8329186322312,58.22737466045485,53.836,2.22,260.463937621832,28621.106512477,231986.0
Trinidad and Tobago,2012,6.81896866774606,45555809,33.8752,13521904.6,26460000.0,88.9,0.13,3100000.0,0.095097178133894,0.1117739048840782,45.50908933665035,1.3321809520476786,658.9704218398294,1.6055684110038502,11.212176861748295,0.1894973951471488,273.3774486563365,320.3181442965074,55.20533558213805,53.671,2.15,262.146978557505,28798.4969953552,231562.0
Trinidad and Tobago,2013,7.02098351625683,45235944,33.4163,12520296.4,27690000.0,39.5,0.13,3200000.0,0.0940444926587568,0.10678884205807,47.56695484672115,1.3619317567771307,710.3303888227937,1.5827781177784457,11.194542017641474,0.2065999950754804,292.9215166584605,350.83203883441195,56.53762307398132,53.53,2.08,263.880701754386,29247.0103539105,231138.0
Trinidad and Tobago,2014,7.1828619875242,46344356,34.0183,12628146.6,27480000.0,26.55,0.13,3200000.0,0.0899874495983171,0.1011072935876395,48.9467216058827,1.348446895847606,754.4478154286363,1.5469969549589229,10.943037010504767,0.2128396422868053,312.5317920290192,375.5266944925745,56.581899150097975,53.413,2.03,265.562768031189,28796.559068824,230714.00000000003
Tunisia,1990,10.98332739760977,13126084,1.5925,7646021.0,19200000.0,742.2,0.06,2500000.0,2.3901904285703743,21.04575557039379,67.00817841540501,89.31396283706326,3253.986278724219,1033.8296270442963,532.6876237665156,11.47341325128528,1099.8873254480748,1424.5629707656913,274.6889083297143,57.946,5.53,53.0542546343975,5432.3274947136,643976.9
Tunisia,1991,10.9116206983018,15363726,1.823,8122185.2,20200000.0,1084.8,0.07,2600000.0,2.472597213693585,19.441190425790847,69.3645748270544,96.48219465572792,3448.781337088877,976.5918093966898,508.54966732417097,11.283932981883432,1160.0238948481278,1570.7478889631757,294.6581476272452,58.756,5.29,54.2472386714727,5520.30497371094,646364.2
Tunisia,1992,10.86010624122962,14890977,1.7287,8501113.9,21000000.0,646.8,0.07,2600000.0,2.3480015540823067,17.360594700079535,69.98269839693835,96.879118138487,3606.9707107159816,902.56605285194,486.3615078263504,10.82466527615983,1229.050680602044,1665.343399132461,312.2695760174537,59.562,5.050000000000001,55.4444837796087,5822.69716774812,648751.5
Tunisia,1993,10.83679682064501,16352595,1.8591,8990287.6,22550000.0,698.5,0.07,3000000.0,2.336523970394852,15.438354077478577,71.0540486109107,101.20857931131276,3780.704730015776,827.5732584045959,465.9022255491413,10.739746711873734,1291.3640260030663,1774.9884052426803,338.9189058203236,60.362,4.8100000000000005,56.616464984552,5827.03290214563,651138.7999999999
Tunisia,1994,10.79037954092452,15777158,1.7593,8894646.6,22550000.0,523.1,0.07,3100000.0,2.2655225216764605,13.421260866167437,70.94679972904903,102.37096005633512,3886.992416647978,739.9251909901512,444.6434678735105,10.646835003366446,1319.3225786790654,1854.0209225114447,360.7295726369252,61.078,4.55,57.7234552008239,5896.94038761874,653526.1000000001
Tunisia,1995,10.87148706211971,15546934,1.7037,9035101.4,23180000.0,811.6,0.07,3200000.0,2.345891614980712,12.17360187374809,74.24245655736861,110.56554831528776,4173.614969308219,687.6490600157769,423.8215489447113,10.17588579481292,1421.310610565393,2040.78972066511,388.08275165348033,61.474,4.28,58.7371266735324,5931.45570566748,655913.5
Tunisia,1996,10.98073581072571,16580878,1.7892,9499640.3,24740000.0,1011.1,0.07,3300000.0,2.247634829097683,10.517467700029698,75.7684787456313,110.13668389965964,4373.829220757087,609.6292701984997,405.94246838100383,9.668248967776496,1477.868093073215,2185.5858982365057,404.9011959982463,61.87,4.0,59.6507144696189,6257.98661075052,658300.7999999999
Tunisia,1997,11.28483602372661,16747231,1.7825,9337575.8,25380000.0,1155.6,0.07,3500000.0,2.2277716907928693,8.99579743113125,78.69267419729073,114.6964478572819,4701.651345051288,538.9496387013663,395.222846794723,8.612050556962512,1588.7420789934351,2379.700286158592,444.0705304048539,62.262,3.73,60.4732170442842,6508.73350152153,660688.1
Tunisia,1998,11.58961581117858,17808539,1.8726,9688733.5,26790000.0,974.7,0.07,3600000.0,2.1905076152202123,7.598529033819854,81.81213223828132,117.32634950027858,5028.012250198513,467.8727597321887,382.9939660365303,8.333340391242633,1686.4812877383436,2587.306043955496,480.2239615771764,62.653,3.4600000000000004,61.2117790937178,6737.80672985943,663075.3999999999
Tunisia,1999,11.85343526371558,18118679,1.8847,10001976.4,28240000.0,739.4,0.07,3800000.0,2.4365044676172727,6.317222752719042,83.50732312787748,135.38730939964444,5278.488148872712,399.8292382861632,375.9257044203492,8.339942801016068,1751.3455489720902,2770.1562526249536,508.10800945395454,63.043,3.2100000000000004,61.8794219876416,7068.65775645371,665462.7000000001
Tunisia,2000,11.90868287568877,19671641,2.0263,10289628.4,29770000.0,625.6,0.08,4000000.0,2.3437284350179506,5.244269758632968,83.40717292546877,134.8516185455584,5419.835710187375,341.11230933691564,365.857003403361,8.308232600403969,1763.8863851746105,2892.445558188425,524.1901493661315,63.432,2.99,62.4893601956746,7329.34512574055,667850.0
Tunisia,2001,11.81776005800912,20545596,2.0978,10243500.0,30790000.0,656.1,0.08,4100000.0,2.275199126036673,4.342323284317885,82.1175065957998,135.5588005052782,5487.797114343032,290.3283072615193,351.1642260620165,7.933935603008524,1759.13625066344,2972.686679362881,532.4348231569729,63.818,2.78,63.0401325952626,7541.12059690389,669808.0
Tunisia,2002,11.62846473661973,20558744,2.0827,10062142.8,31060000.0,552.5,0.08,4200000.0,2.1684959696599653,3.531284197484521,80.61703717851036,133.67931666421956,5539.8667579084895,242.6614988462739,334.36962195804165,7.45324833273991,1748.88395512128,3044.099764847287,538.7394843133608,64.202,2.6100000000000003,63.5379827497425,7580.98650292648,671766.0000000001
Tunisia,2003,11.37422969801504,20925683,2.1041,9931760.0,31370000.0,440.1,0.08,4400000.0,2.1394225619218816,2.830069815418504,79.16314037915056,135.99829933536827,5583.325266706075,199.59365793511736,317.08518465581034,7.142618519307524,1725.3845802989424,3126.113151438009,543.5980311293727,64.585,2.45,64.0144309989701,7878.39754468431,673723.9999999999
Tunisia,2004,11.23076599694784,21926618,2.1878,10266100.0,32250000.0,355.5,0.08,4400000.0,2.155225908926877,2.2513796571514324,77.5958029236964,141.58207226898153,5626.923489021877,163.1675722112871,295.85085914220343,6.52595196711792,1722.0135731141104,3197.630375175813,546.4848018916089,64.95,2.32,64.5100283213182,8305.37799464615,675682.0
Tunisia,2005,11.12987588015511,22268761,2.2033,11331600.0,32910000.0,284.5,0.08,4600000.0,1.8678822316767385,1.8196163269495536,76.38741365532015,126.8179909120973,5700.10773249957,135.63435304030958,280.9116814806857,6.121176533886119,1722.0182806422818,3268.565719664817,549.3088650900022,65.237,2.2,65.0539263645726,8523.08877705473,677640.0
Tunisia,2006,11.16425005306416,22601843,2.2156,11877642.4,33760000.0,100.5,0.07,4600000.0,1.8911647093996804,1.4875374885850994,75.81403598283106,132.68950620957665,5823.875644090648,114.08235616852762,269.8983330518794,5.850290253063332,1757.6824827298233,3368.7877531568142,554.3462911086527,65.524,2.1,65.6617597837281,8887.01197770659,679598.0000000001
Tunisia,2007,11.25239126701774,23684283,2.2984,11969851.2,34490000.0,55.6,0.08,4800000.0,1.7232569046848711,1.204544211858916,75.9278347526976,124.96482100796568,6005.167377620874,95.05417837293832,262.11730059057544,5.648969923172935,1811.461853928665,3492.4964531240203,558.4076210624023,65.809,2.02,66.3280702883625,9388.0218478377,681556.0
Tunisia,2008,11.38990265975633,24333185,2.3365,12413561.2,34620000.0,59.2,0.08,4700000.0,1.702217997824688,0.9719306676402558,76.44435796386158,127.59794181958556,6227.265810668454,78.95137507201657,256.51429204383874,5.50476389659768,1887.1454958703785,3642.12888127086,563.5703194063683,66.093,1.94,67.0341464984552,9682.79037239872,683513.9999999999
Tunisia,2009,11.47374375094487,24321470,2.3107,12520969.4,35090000.0,67.5,0.08,5700000.0,1.6589403526802209,0.7873478850655699,76.61630842505697,128.52921501940978,6431.178611433687,65.87450323207035,251.7216586409517,5.398468933638505,1961.02716624354,3772.9426008902633,568.6179317447031,66.376,1.89,67.7503282698249,9872.0103338366,685472.0
Tunisia,2010,11.54155474232239,27101189,2.5482,12683375.9,37770000.0,43.6,0.08,6900000.0,1.8681836642559884,0.657336454750542,76.32994647799578,149.72587551190506,6607.676729048323,56.69510475723564,248.02561985322967,5.326541333146903,2039.4734724567,3893.710332257509,570.8666386596383,66.657,1.84,68.4554904737384,10113.3703487395,687430.0
Tunisia,2011,11.42258431059414,25526012,2.3763,12610156.8,35910000.0,40.5,0.07,6400000.0,1.8751309970143664,0.5615389619257886,74.7856404500108,155.6925865963462,6687.673767960598,50.00996364931968,235.7093111230064,5.129824781499125,2104.943728509005,3934.6877361169695,562.8957540264563,66.938,1.8,69.1418125643666,9820.96350894605,688960.0
Tunisia,2012,11.34807278508641,26305893,2.4252,13014890.9,37030000.0,39.29,0.08,6400000.0,1.8822070476389368,0.4846598368096424,72.96225935406416,161.6311683495658,6730.766490507039,44.50932484074726,210.86575019116097,4.767756429411284,2150.688558700266,3970.772055299959,555.303538235811,67.218,1.77,69.8184410401648,10123.4296627362,690490.0
Tunisia,2013,11.181845360632767,26864333,2.4527,12905155.2,36930000.0,38.71,0.08,6100000.0,1.9383117048214868,0.4235022937134611,71.20080676363325,172.190300336562,6779.483817449012,40.12800131112116,190.94097679074463,4.489612490623106,2201.6289959238047,4004.1823657259847,550.4321668544186,67.495,1.75,70.5004441297631,10308.3833959896,692020.0
Turkey,1990,10.73624791625836,151508468,2.8098,75998478.1,184840000.0,4361.0,0.67,27900000.0,5.2239128292927255,24.51449389974288,73.79698245318656,1586.4109777613046,28236.23360143445,9489.048733827896,5906.363622767141,84.0735650076531,11090.445752193977,10055.037874402824,2686.723764824177,59.203,7.390000000000001,70.0619232618271,12629.4672846258,19783480.0
Turkey,1991,10.62265382421467,157982005,2.8807,75419278.1,187290000.0,3720.6,0.68,26600000.0,4.995386143958465,21.19516335754861,73.45861684486289,1569.302740186229,28739.77933044643,8367.638030379532,5606.05548896772,79.57085824621248,11606.555160302289,10125.784094121063,2891.116468995359,59.976,6.970000000000001,71.2557917440848,12507.3077890102,19819967.0
Turkey,1992,10.46187905722008,163922250,2.9404,77604178.1,194720000.0,4628.4,0.73,27100000.0,4.877396758301947,18.15472282103396,73.09716945655782,1585.987557818637,29279.48479787712,7325.408942665331,5338.568986555375,76.87797369303388,12037.220456802885,10333.97033995214,3078.8345986923005,60.518,6.57,72.4360354975768,12923.079012402,19856454.0
Turkey,1993,10.42220610734613,171011163,3.0185,80148578.1,201230000.0,5050.5,0.75,32300000.0,4.991969708367132,15.527588654423091,72.905405754715,1680.395345540653,29895.86313942089,6402.528188497377,5069.877191239977,73.73758222296745,12490.49247620292,10689.278905098929,3252.8723301967184,61.055,6.18,73.6117459038759,13689.6609623948,19892941.000000004
Turkey,1994,10.30275494242894,167433113,2.9086,77351178.1,196410000.0,3170.1,0.73,31300000.0,4.954798868646596,13.32764494841241,72.92636475678066,1726.073941106667,30630.36288383406,5618.066349490608,4888.211980505969,70.80756123981935,12935.419291921771,11073.392098166809,3388.60589310635,61.59,5.8100000000000005,74.7946532749503,12844.2068364972,19929428.0
Turkey,1995,10.29188540373174,180903047,3.0931,78841678.1,211000000.0,4606.9,0.77,35200000.0,4.953420650855746,11.362851673100192,72.38138375746719,1783.1404489693573,31102.855239016564,4897.248194697726,4708.085603080174,69.50658567390961,13236.72928485376,11454.730978370742,3416.9432360073265,62.123,5.460000000000001,75.9929485596975,13637.6176077997,19965915.0
Turkey,1996,10.20691154387495,199521939,3.3576,80867315.19999999,228750000.0,4904.2,0.83,37000000.0,4.3861523953251975,9.481649077414374,70.5291409886614,1634.3368874910382,31054.53940358345,4186.076308500792,4423.1398617605455,67.42377406065633,13165.593406138085,11622.052593870008,3410.66665524518,62.653,5.120000000000001,77.2101893117472,14413.1607326717,20002402.0
Turkey,1997,10.20150195526224,212005568,3.5116,81971935.0,237830000.0,4655.4,0.87,34300000.0,4.327194767433633,8.003176468350858,70.14492360474006,1663.154094677296,31535.564994480803,3608.771932589608,4182.809358230729,65.65433389581943,13184.581771495928,12390.759595189676,3374.9140303459217,63.179,4.78,78.4436300560009,15261.5369454033,20038889.0
Turkey,1998,10.13349575433688,212040282,3.4574,82065819.6,239060000.0,4960.4,0.88,31700000.0,3.948981369346636,6.620379505027806,68.44815925392804,1571.7724645180156,31548.71451393713,3059.342132648213,3927.557796536808,71.85614892939547,12894.944019527918,12871.5767742954,3354.552239165644,63.703,4.46,79.6872068396502,15384.5539465412,20075376.0
Turkey,1999,9.68461460642845,207804163,3.3362,83331349.8,239000000.0,2439.0,0.85,33300000.0,3.487329718306141,5.320272901950656,64.45651951620627,1452.9559232517736,30730.23372823544,2538.9715886713825,3634.466415534777,83.57912675342149,12349.744741538598,12704.645214942386,3410.754152717958,64.223,4.16,80.9316047971103,14653.6974373319,20111863.0
Turkey,2000,9.94905071610802,229790601,3.6336,83402886.9,262940000.0,1592.0,0.91,34700000.0,3.02330811578172,4.257174011696828,59.79998246963225,1313.1492606754389,29363.73197509938,2090.1650750323383,3315.110015167492,75.20511553391938,11451.822596532074,12539.531331284994,3295.2121772563805,64.741,3.86,82.1696087730468,15433.5871175503,20148350.0
Turkey,2001,9.92301843533825,213486094,3.3257,80304052.5,232390000.0,1154.9,0.84,33300000.0,3.224559996833458,3.649118460164489,59.51791423627516,1442.3123999612465,29774.27379512369,1826.800156248987,3022.84787504051,57.65636345677293,11380.799990979003,13672.90410130362,3082.377864305048,65.34,3.59,83.4066278601406,14330.4181402425,20241823.0
Turkey,2002,9.92262547489132,220977701,3.3921,80987745.3,242670000.0,1291.9,0.85,35100000.0,3.836224510102249,3.1376114934500934,59.75715710319492,1760.784861492122,30384.25662757102,1597.912636158491,2736.7021106658567,45.920071340017344,11486.27611226968,15037.45775153047,2838.685443257089,65.974,3.33,84.6450333277029,15031.2229804703,20335296.000000004
Turkey,2003,9.85322880899122,236483893,3.5782,82622237.4,254510000.0,1048.8,0.86,35100000.0,3.963139474088903,2.622794258198585,57.93673451586229,1885.97225826352,30233.63340378859,1369.0824918822975,2387.533898517323,40.12932115286184,11370.662853139913,15505.91688822608,2815.3627010159203,66.602,3.08,85.8716552109455,15670.4176287977,20428769.0
Turkey,2004,9.79174025400413,244464112,3.6481,85580723.89999999,260870000.0,867.9,0.85,35700000.0,3.8622975794189465,2.181063979011085,55.70836231389005,1913.8100089852687,29959.26772447141,1171.7383605645452,2078.304246381921,36.73941911522998,11174.701834548488,15810.154630291014,2773.177603120038,67.225,2.8600000000000003,87.0690201785273,16968.8736062818,20522242.0
Turkey,2005,9.70904669351374,264200797,3.8908,86451476.5,273390000.0,774.6,0.89,36900000.0,3.429394046972688,1.8328549622274188,53.56084713345774,1775.4615752179438,29742.68333210298,1015.1209116724298,1821.2056445832595,34.25897017483796,11049.376796681116,15932.01163857212,2681.291857309606,67.84,2.6500000000000004,88.2287086002365,18251.6691007312,20615715.0
Turkey,2006,9.79410708743927,281649185,4.0963,96801043.6,277830000.0,901.1,0.92,41700000.0,3.8472406161656254,1.6145949386073015,53.98684863365718,2053.4565711243727,30661.131577150474,912.8896074379873,1615.4121407298148,31.23212199658604,11151.390432503453,17293.028351967776,2623.525101077212,68.45,2.45,89.3374855450021,19277.5306892695,20709188.000000004
Turkey,2007,9.96851072545349,312736708,4.4945,100280279.1,307700000.0,937.2,0.99,47500000.0,4.134233121597342,1.4333755280858933,55.5336197385827,2272.375630060405,32265.68562781985,827.9957607211727,1468.504801829202,28.398014650551968,11317.534054539852,19103.929756176545,2619.6946306841246,69.053,2.27,90.4094876758962,20009.688894664,20802661.0
Turkey,2008,10.20317453513637,309321195,4.3926,103722606.7,306300000.0,762.5,0.96,44700000.0,4.5250765035971385,1.292056276515094,58.09986814842573,2563.11079471027,34565.656017582856,763.0292744960284,1359.022050220395,25.453941568175555,11761.681455850045,21337.26374726727,2645.3456173872664,69.651,2.1100000000000003,91.4967088081286,19933.0672704029,20896134.0
Turkey,2009,10.45523308797192,315359638,4.4217,104889604.7,309800000.0,609.9,1.0,44300000.0,4.311006962648921,1.1781874250487303,61.54364978501732,2531.545174904428,37689.235364255575,715.5070330749038,1295.6085222221816,26.49806554266621,12792.239030593251,23307.63289309781,2798.8020277041337,70.241,1.96,92.6697322089835,18731.5193829907,20989607.000000004
Turkey,2010,10.48820688187721,314380033,4.3466,106182292.8,319510000.0,493.03,0.94,43400000.0,4.120090534153033,1.0439630751008238,62.35014222266878,2491.6707573017297,39171.87087746538,650.2359754449599,1230.9472988611356,27.550296173484416,13207.83967346055,24401.29736275317,2795.907003518795,70.825,1.82,93.976315892052,20027.6668282982,21083080.0
Turkey,2011,10.45805757496522,339482252,4.6224,107893879.9,332180000.0,427.23,0.98,44000000.0,4.296987684873587,0.9118455100445604,61.67842940468996,2678.560341848577,39842.22154636775,584.032551937633,1116.9731159299104,25.707840432210123,13482.607915466437,25197.073855197785,2698.4191611899387,71.402,1.7000000000000002,95.4267037407585,21932.2945704799,21192524.0
Turkey,2012,10.41972187934345,353666209,4.7376,109190764.0,346170000.0,318.18,1.01,51100000.0,4.4964907897066375,0.7937625960280837,60.654847329866406,2889.87198365784,40310.7675414494,523.0830568710237,1060.2876590700585,24.54131049042729,13646.70222841888,25836.33358735846,2632.7747397693715,71.974,1.58,96.9960188662084,22610.6827736227,21301968.0
Turkey,2013,10.3656315563991,345220584,4.5468,115866678.6,337450000.0,147.02,0.98,57200000.0,4.625594314546591,0.7020029894431726,60.52612090301779,3067.16774928926,41417.21626646324,476.3155882696403,1039.5920849842078,24.33189205038721,14039.302621959912,26723.891712980287,2657.265703777701,72.531,1.4800000000000002,98.6518898691579,24117.6584669162,21411412.0
Turkmenistan,1992,10.34680499818458,31994181,8.204,9211051.1,56940000.0,70.0,0.14,6900000.0,3.501218159815029,2.24567012601953,116.02315699816889,57.32794000020144,2578.6839694899445,50.31941073754432,665.1925684398562,14.8342607609775,922.9539132588416,800.9506978943472,232.0804691361252,44.904,7.88,8.29877428553189,5523.28933315539,4127000.0
Turkmenistan,1993,10.81731335029922,27516396,6.8606,11289961.1,54020000.0,63.7,0.12,7100000.0,3.486467885187365,2.372399031606665,132.41331588934617,58.66502431571895,2915.0508754090806,52.50818662513608,647.150261322282,16.4841765102969,1102.2694549206942,908.5371897167828,299.2748172547477,44.819,7.920000000000001,8.53486476709297,5451.06229696596,4127000.0
Turkmenistan,1994,11.09210249461651,33443118,8.1269,12494761.1,58180000.0,58.6,0.15,4300000.0,3.533198218373488,2.305770922858128,138.57917394990332,60.51099512221034,3047.788915522397,50.87455735855676,632.6977009219243,18.60139754985796,1170.5021340243288,956.4099029584228,330.0887751900742,44.734,7.970000000000001,8.75684676441172,4393.75950385793,4127000.0
Turkmenistan,1995,11.2233705732881,33933523,8.0644,12594261.1,60150000.0,56.7,0.14,4000000.0,3.4046197412545456,2.126456615648868,138.08320899301316,59.33140270876417,3049.3698464782906,47.03077151661289,609.0217389622545,19.952148618768387,1163.7226155356464,965.1972563996344,350.8074896707504,44.794,8.01,8.9541867937778,3987.54563664097,4127000.0
Turkmenistan,1996,11.37549175425114,30604733,7.1384,12222629.0,57590000.0,31.1,0.13,4500000.0,3.2046044129413858,1.9900069730164285,142.70750687600153,57.16902230525746,3175.5975667178227,44.28429964489757,583.9723022571975,20.92577089570973,1221.5829846546008,1000.6057703347388,405.6797608808303,45.018,7.96,9.12335241418935,4175.81983668549,4127000.0
