,Entity,Year,Deaths %
3984,Latin America and Caribbean,2014,6.497121257844821
3990,Latvia,1990,9.13126401766924
3991,Latvia,1991,8.94841319405002
3992,Latvia,1992,8.78444628673898
3993,Latvia,1993,8.70540298906622
3994,Latvia,1994,8.599268311509551
3995,Latvia,1995,8.39654869999705
3996,Latvia,1996,8.13819903061693
3997,Latvia,1997,7.869242780957141
3998,Latvia,1998,7.65483585878441
3999,Latvia,1999,7.39999609904865
4000,Latvia,2000,7.2666885562037695
4001,Latvia,2001,7.25138520255194
4002,Latvia,2002,7.19717702699537
4003,Latvia,2003,7.119700975436991
4004,Latvia,2004,7.04562696451548
4005,Latvia,2005,7.01267084013439
4006,Latvia,2006,6.99249497094687
4007,Latvia,2007,6.9877846164973
4008,Latvia,2008,6.90645546684388
4009,Latvia,2009,6.86567206956632
4010,Latvia,2010,6.80813263084461
4011,Latvia,2011,6.62977887359549
4012,Latvia,2012,6.292631006464269
4013,Latvia,2013,5.86425934310681
4014,Latvia,2014,5.41558476185839
4020,Lebanon,1990,9.60274795120284
4021,Lebanon,1991,10.30498608346767
4022,Lebanon,1992,10.36962598861234
4023,Lebanon,1993,10.45255206175519
4024,Lebanon,1994,10.44447931096955
4025,Lebanon,1995,10.41186024192728
4026,Lebanon,1996,10.27126581135593
4027,Lebanon,1997,10.19431342937618
4028,Lebanon,1998,10.04002521932644
4029,Lebanon,1999,9.90078037883038
4030,Lebanon,2000,9.802320360198047
4031,Lebanon,2001,9.79143188940816
4032,Lebanon,2002,9.78501664942599
4033,Lebanon,2003,9.81910458035563
4034,Lebanon,2004,9.86594750690044
4035,Lebanon,2005,9.900401687309
4036,Lebanon,2006,9.771032238479089
4037,Lebanon,2007,10.24775105009776
4038,Lebanon,2008,10.4773655672367
4039,Lebanon,2009,10.7132157751048
4040,Lebanon,2010,10.769626112896349
4041,Lebanon,2011,10.81032802649702
4042,Lebanon,2012,10.79770150151998
4043,Lebanon,2013,10.72805760534349
4044,Lebanon,2014,10.61227441655881
4050,Lesotho,1990,14.67400672322968
4051,Lesotho,1991,14.377860009745792
4052,Lesotho,1992,13.96140463008363
4053,Lesotho,1993,13.43858309497226
4054,Lesotho,1994,12.82287636676162
4055,Lesotho,1995,12.13325649670578
4056,Lesotho,1996,11.35958982180855
4057,Lesotho,1997,10.569224526454027
4058,Lesotho,1998,9.89029485723701
4059,Lesotho,1999,9.34738930159956
4060,Lesotho,2000,8.990384702329141
4061,Lesotho,2001,8.66706439041601
4062,Lesotho,2002,8.407568999035329
4063,Lesotho,2003,8.21501990907949
4064,Lesotho,2004,8.090752906736611
4065,Lesotho,2005,8.11500237593312
4066,Lesotho,2006,8.2954497230815
4067,Lesotho,2007,8.68813457952472
4068,Lesotho,2008,9.1744501276205
4069,Lesotho,2009,9.40152464598269
4070,Lesotho,2010,9.59471008173647
4071,Lesotho,2011,9.59655890730192
4072,Lesotho,2012,9.46736294376402
4073,Lesotho,2013,9.36061519118382
4074,Lesotho,2014,9.23011248217843
4080,Liberia,1990,12.88479796720526
4081,Liberia,1991,14.05084206935783
4082,Liberia,1992,14.1239318839039
4083,Liberia,1993,13.1734703830267
4084,Liberia,1994,12.46487201810755
4085,Liberia,1995,12.88297618311254
4086,Liberia,1996,12.62732160732997
4087,Liberia,1997,13.39457422857742
4088,Liberia,1998,13.28995113471518
4089,Liberia,1999,13.15816060613399
4090,Liberia,2000,13.27502069592928
4091,Liberia,2001,13.057457153895468
4092,Liberia,2002,12.53040199915032
4093,Liberia,2003,12.10189388494919
4094,Liberia,2004,12.95108729972602
4095,Liberia,2005,13.06110216386323
4096,Liberia,2006,13.31851353536254
4097,Liberia,2007,13.366156878093747
4098,Liberia,2008,13.51676308178259
4099,Liberia,2009,13.69131564429682
4100,Liberia,2010,13.8323809661738
4101,Liberia,2011,13.88896947988714
4102,Liberia,2012,14.12545423915132
4103,Liberia,2013,14.12646935732802
4104,Liberia,2014,11.77932041791792
4110,Libya,1990,11.77942261278271
4111,Libya,1991,11.706899636470409
4112,Libya,1992,11.52432570573913
4113,Libya,1993,11.52568338826368
4114,Libya,1994,11.43614088372085
4115,Libya,1995,11.35932562414934
4116,Libya,1996,10.4364434185285
4117,Libya,1997,11.33200658768684
4118,Libya,1998,11.44279628336386
4119,Libya,1999,11.53517549838895
4120,Libya,2000,11.52275871726458
4121,Libya,2001,11.60538885728325
4122,Libya,2002,11.67350110856131
4123,Libya,2003,11.75615529306465
4124,Libya,2004,11.73650623921512
4125,Libya,2005,11.8520549287814
4126,Libya,2006,11.97901483113236
4127,Libya,2007,12.23418397733648
4128,Libya,2008,12.15029651393554
4129,Libya,2009,12.22100505871544
4130,Libya,2010,12.17156223477022
4131,Libya,2011,10.37728944376328
4132,Libya,2012,11.81251698339164
4133,Libya,2013,11.65389052197286
4134,Libya,2014,10.205645233659
4140,Lithuania,1990,7.543684533080321
4141,Lithuania,1991,7.40652399333038
4142,Lithuania,1992,7.21173615230688
4143,Lithuania,1993,7.11717220034597
4144,Lithuania,1994,6.927765645086461
4145,Lithuania,1995,6.74941762498737
4146,Lithuania,1996,6.51732028477717
4147,Lithuania,1997,6.22179579055248
4148,Lithuania,1998,5.9667879055664
4149,Lithuania,1999,5.70890735895158
4150,Lithuania,2000,5.55643238321902
4151,Lithuania,2001,5.4723249361554895
4152,Lithuania,2002,5.40401575336617
4153,Lithuania,2003,5.319694828854
4154,Lithuania,2004,5.23075547050674
4155,Lithuania,2005,5.21274857826209
4156,Lithuania,2006,5.20644912595778
4157,Lithuania,2007,5.20350329514981
4158,Lithuania,2008,5.20322793948799
4159,Lithuania,2009,5.21861299887471
4160,Lithuania,2010,5.2251213787479305
4161,Lithuania,2011,5.1590847974228495
4162,Lithuania,2012,4.93136896382583
4163,Lithuania,2013,4.6411161674812895
4164,Lithuania,2014,4.28707039358996
4170,Low SDI,1990,15.91620731976883
4171,Low SDI,1991,15.83279831298583
4172,Low SDI,1992,15.769338153989802
4173,Low SDI,1993,15.7056959181218
4174,Low SDI,1994,14.820486378212
4175,Low SDI,1995,15.487610504038528
4176,Low SDI,1996,15.37927085745161
4177,Low SDI,1997,15.38184586514094
4178,Low SDI,1998,15.339429079389
4179,Low SDI,1999,15.24399430944404
4180,Low SDI,2000,15.268870497737469
4181,Low SDI,2001,15.38308639021892
4182,Low SDI,2002,15.429199641765589
4183,Low SDI,2003,15.48558204082569
4184,Low SDI,2004,15.48937775002952
4185,Low SDI,2005,15.60825055241015
4186,Low SDI,2006,15.79595687111682
4187,Low SDI,2007,15.93215210607696
4188,Low SDI,2008,16.066059095090278
4189,Low SDI,2009,16.0540677391455
4190,Low SDI,2010,15.6318670987825
4191,Low SDI,2011,15.99020471164049
4192,Low SDI,2012,16.14914523703041
4193,Low SDI,2013,16.25534553974632
4194,Low SDI,2014,16.23230965645561
4200,Low-middle SDI,1990,18.11217417404755
4201,Low-middle SDI,1991,17.82532155672211
4202,Low-middle SDI,1992,17.85916079226171
4203,Low-middle SDI,1993,17.84497345112276
4204,Low-middle SDI,1994,17.84627569802784
4205,Low-middle SDI,1995,17.59135303483905
4206,Low-middle SDI,1996,17.647271563163
4207,Low-middle SDI,1997,17.6431645810652
4208,Low-middle SDI,1998,17.491760851967488
4209,Low-middle SDI,1999,17.29850380517129
4210,Low-middle SDI,2000,17.26155721810522
4211,Low-middle SDI,2001,17.23050546813079
4212,Low-middle SDI,2002,17.220855505271402
4213,Low-middle SDI,2003,17.22215914415192
4214,Low-middle SDI,2004,17.01362323390787
4215,Low-middle SDI,2005,16.94868019797497
4216,Low-middle SDI,2006,17.092456944143848
4217,Low-middle SDI,2007,17.10787343672172
4218,Low-middle SDI,2008,16.95912230105474
4219,Low-middle SDI,2009,16.98166660178116
4220,Low-middle SDI,2010,16.906085717353058
4221,Low-middle SDI,2011,16.88427320018053
4222,Low-middle SDI,2012,16.93321993990541
4223,Low-middle SDI,2013,16.989312983696582
4224,Low-middle SDI,2014,16.99797332654601
4230,Luxembourg,1990,5.38473708578518
4231,Luxembourg,1991,5.26265012880022
4232,Luxembourg,1992,5.12557152221582
4233,Luxembourg,1993,5.00682222287457
4234,Luxembourg,1994,4.89770037235758
4235,Luxembourg,1995,4.77836610875875
4236,Luxembourg,1996,4.64095513474814
4237,Luxembourg,1997,4.45505312103569
4238,Luxembourg,1998,4.28873346046633
4239,Luxembourg,1999,4.08327489277343
4240,Luxembourg,2000,3.95583892766438
4241,Luxembourg,2001,3.8268528232872896
4242,Luxembourg,2002,3.84420354648738
4243,Luxembourg,2003,3.78632382376386
4244,Luxembourg,2004,3.74635535750947
4245,Luxembourg,2005,3.67022166619737
4246,Luxembourg,2006,3.62890235603242
4247,Luxembourg,2007,3.61497337617718
4248,Luxembourg,2008,3.5994487644813096
4249,Luxembourg,2009,3.64745199087136
4250,Luxembourg,2010,3.64541842492958
4251,Luxembourg,2011,3.53471315118912
4252,Luxembourg,2012,3.3382427786687296
4253,Luxembourg,2013,3.0889041436114697
4254,Luxembourg,2014,2.86513169264086
4260,Madagascar,1990,16.06760419178574
4261,Madagascar,1991,16.248373555053288
4262,Madagascar,1992,16.40610768021947
4263,Madagascar,1993,16.618183881333557
4264,Madagascar,1994,16.64863985607827
4265,Madagascar,1995,17.19575571539539
4266,Madagascar,1996,17.29130710269423
4267,Madagascar,1997,17.32067604982716
4268,Madagascar,1998,17.41268824803516
4269,Madagascar,1999,17.39528177532424
4270,Madagascar,2000,17.39422211683384
4271,Madagascar,2001,17.3061110879717
4272,Madagascar,2002,17.208360439485677
4273,Madagascar,2003,17.147852907304408
4274,Madagascar,2004,17.0463169515931
4275,Madagascar,2005,17.10642979513485
4276,Madagascar,2006,17.11174866355655
4277,Madagascar,2007,17.09800199320938
4278,Madagascar,2008,17.27060321694499
4279,Madagascar,2009,17.31758249259828
4280,Madagascar,2010,17.28992566151852
4281,Madagascar,2011,17.29999614215281
4282,Madagascar,2012,17.18762227673756
4283,Madagascar,2013,17.06299127635588
4284,Madagascar,2014,16.94062628550151
4290,Malawi,1990,12.27846326796213
4291,Malawi,1991,11.92313255506356
4292,Malawi,1992,11.61783902644202
4293,Malawi,1993,11.1992202249674
4294,Malawi,1994,10.82633685166704
4295,Malawi,1995,10.53977357745997
4296,Malawi,1996,10.315249955312307
4297,Malawi,1997,10.1288219091815
4298,Malawi,1998,10.00016085676704
4299,Malawi,1999,9.92970238645373
4300,Malawi,2000,9.88227723434592
4301,Malawi,2001,9.69151862841816
4302,Malawi,2002,9.63580870268199
4303,Malawi,2003,9.62751316529263
4304,Malawi,2004,9.62113779532203
4305,Malawi,2005,9.65383217097083
4306,Malawi,2006,9.88637874905358
4307,Malawi,2007,10.15714303044721
4308,Malawi,2008,10.57991494008721
4309,Malawi,2009,11.07302189111145
4310,Malawi,2010,11.5195196823841
4311,Malawi,2011,11.91423349147216
4312,Malawi,2012,12.35013804697997
4313,Malawi,2013,12.652528992841791
4314,Malawi,2014,12.75981936200166
4320,Malaysia,1990,10.37212702398683
4321,Malaysia,1991,9.8407910234903
4322,Malaysia,1992,9.422149433067627
4323,Malaysia,1993,9.02297596787819
4324,Malaysia,1994,8.66791648824108
4325,Malaysia,1995,8.42429109969702
4326,Malaysia,1996,8.255245864356791
4327,Malaysia,1997,8.10089591822503
4328,Malaysia,1998,7.963573136689719
4329,Malaysia,1999,7.8962316280628
4330,Malaysia,2000,7.752220488466099
4331,Malaysia,2001,7.656038611694741
4332,Malaysia,2002,7.5821850886314195
4333,Malaysia,2003,7.63597622473647
4334,Malaysia,2004,7.609152795158609
4335,Malaysia,2005,7.58210269196032
4336,Malaysia,2006,7.45530029334421
4337,Malaysia,2007,7.254551496506551
4338,Malaysia,2008,7.05310989524244
4339,Malaysia,2009,6.85451540729714
4340,Malaysia,2010,6.70286152097906
4341,Malaysia,2011,6.66438789963355
4342,Malaysia,2012,6.70746726560403
4343,Malaysia,2013,6.6776862508491295
4344,Malaysia,2014,6.67887653899261
4350,Maldives,1990,16.00237300490754
4351,Maldives,1991,16.04857068456714
4352,Maldives,1992,15.98524859338667
4353,Maldives,1993,15.75940408854542
4354,Maldives,1994,15.37758703174351
4355,Maldives,1995,15.113508673098869
4356,Maldives,1996,14.836041265298542
4357,Maldives,1997,14.344932532185611
4358,Maldives,1998,13.579070299393258
4359,Maldives,1999,12.76973731246124
4360,Maldives,2000,12.25456109720091
4361,Maldives,2001,11.6921540585299
4362,Maldives,2002,10.94930760084207
4363,Maldives,2003,10.34439717832178
4364,Maldives,2004,9.10637698066943
4365,Maldives,2005,9.23352276935357
4366,Maldives,2006,8.83237881796656
4367,Maldives,2007,8.53538922067307
4368,Maldives,2008,8.203762929380009
4369,Maldives,2009,7.8487525771804
4370,Maldives,2010,7.560842781703069
4371,Maldives,2011,7.16343403587252
4372,Maldives,2012,6.68936519754966
4373,Maldives,2013,6.155666729114699
4374,Maldives,2014,5.6865820478614
4380,Mali,1990,13.14746545562229
4381,Mali,1991,13.13509988094454
4382,Mali,1992,13.14839587616548
4383,Mali,1993,13.147631971887993
4384,Mali,1994,13.08066321923468
4385,Mali,1995,13.12566189615288
4386,Mali,1996,13.13275619847985
4387,Mali,1997,12.70762033977372
4388,Mali,1998,12.47743063606678
4389,Mali,1999,13.03105543479253
4390,Mali,2000,13.02454796561542
4391,Mali,2001,12.975011811345649
4392,Mali,2002,13.13264089605132
4393,Mali,2003,13.16116864217828
4394,Mali,2004,13.283816742155013
4395,Mali,2005,13.33241250847858
4396,Mali,2006,13.419046332822951
4397,Mali,2007,13.51060829218686
4398,Mali,2008,13.699031377235851
4399,Mali,2009,13.82356806502007
4400,Mali,2010,13.87490038420633
4401,Mali,2011,13.85340794722492
4402,Mali,2012,13.79272143549503
4403,Mali,2013,13.63362732958756
4404,Mali,2014,13.62469730192001
4410,Malta,1990,6.727433600856051
4411,Malta,1991,6.685723571008639
4412,Malta,1992,6.64382303637891
4413,Malta,1993,6.586725643756831
4414,Malta,1994,6.49944496082666
4415,Malta,1995,6.430113827597039
4416,Malta,1996,6.37233039078574
4417,Malta,1997,6.33521567348514
4418,Malta,1998,6.2026489170397
4419,Malta,1999,6.13314881342436
4420,Malta,2000,5.97873045242014
4421,Malta,2001,5.86219560159458
4422,Malta,2002,5.76705521464929
4423,Malta,2003,5.64860834894384
4424,Malta,2004,5.52373272111363
4425,Malta,2005,5.42287265312887
4426,Malta,2006,5.4143562990609695
4427,Malta,2007,5.522509239321209
4428,Malta,2008,5.67952929487649
4429,Malta,2009,5.80289037785104
4430,Malta,2010,5.852499560366399
4431,Malta,2011,5.75071011945957
4432,Malta,2012,5.45764068868852
4433,Malta,2013,5.09139123793593
4434,Malta,2014,4.71424277390938
4440,Marshall Islands,1990,12.51075293413057
4441,Marshall Islands,1991,12.20166270649691
4442,Marshall Islands,1992,11.89080392453608
4443,Marshall Islands,1993,11.55559162706213
4444,Marshall Islands,1994,11.19244222473747
4445,Marshall Islands,1995,10.96323606235311
4446,Marshall Islands,1996,10.74241252569642
4447,Marshall Islands,1997,10.550347853711427
4448,Marshall Islands,1998,10.35120304433645
4449,Marshall Islands,1999,10.16809953640015
4450,Marshall Islands,2000,9.94260169295678
4451,Marshall Islands,2001,9.8515067677428
4452,Marshall Islands,2002,9.68371417225101
4453,Marshall Islands,2003,9.53858379446058
4454,Marshall Islands,2004,9.42697918838186
4455,Marshall Islands,2005,9.40176291357967
4456,Marshall Islands,2006,9.4755967864696
4457,Marshall Islands,2007,9.57328071317041
4458,Marshall Islands,2008,9.68115255388947
4459,Marshall Islands,2009,9.7636925548243
4460,Marshall Islands,2010,9.80539040504409
4461,Marshall Islands,2011,9.76749474862937
4462,Marshall Islands,2012,9.6458179896329
4463,Marshall Islands,2013,9.47385821699959
4464,Marshall Islands,2014,9.279657586822973
4470,Mauritania,1990,15.113493291949782
4471,Mauritania,1991,15.02071491996346
4472,Mauritania,1992,14.961124300370871
4473,Mauritania,1993,14.9020919972797
4474,Mauritania,1994,14.48599169588899
4475,Mauritania,1995,14.28601641314509
4476,Mauritania,1996,14.29506162310153
4477,Mauritania,1997,14.25848527127786
4478,Mauritania,1998,14.30410878752332
4479,Mauritania,1999,14.13473458488504
4480,Mauritania,2000,14.225835230215289
4481,Mauritania,2001,14.31203111740407
4482,Mauritania,2002,14.36077357200375
4483,Mauritania,2003,14.207215445234713
4484,Mauritania,2004,14.34856214610097
4485,Mauritania,2005,14.32372214680486
4486,Mauritania,2006,14.56051340026302
4487,Mauritania,2007,14.32666162311896
4488,Mauritania,2008,14.20823440609984
4489,Mauritania,2009,14.42911228932311
4490,Mauritania,2010,14.29935106507826
4491,Mauritania,2011,14.3133813312247
4492,Mauritania,2012,14.551700189775191
4493,Mauritania,2013,14.53424498494664
4494,Mauritania,2014,14.186081908858611
4500,Mauritius,1990,7.532476126529811
4501,Mauritius,1991,7.4358231738376706
4502,Mauritius,1992,7.39148897441971
4503,Mauritius,1993,7.35977826466928
4504,Mauritius,1994,7.29690558767204
4505,Mauritius,1995,7.26360023668969
4506,Mauritius,1996,7.21200565904925
4507,Mauritius,1997,7.195532545299491
4508,Mauritius,1998,7.09212115866737
4509,Mauritius,1999,7.0255999309584
4510,Mauritius,2000,6.96843133153156
4511,Mauritius,2001,6.962936125360921
4512,Mauritius,2002,7.00599942688586
4513,Mauritius,2003,7.04181080724512
4514,Mauritius,2004,7.00955139507257
4515,Mauritius,2005,6.92251484945092
4516,Mauritius,2006,6.758579907500111
4517,Mauritius,2007,6.533629568983811
4518,Mauritius,2008,6.3327176133762
4519,Mauritius,2009,6.14827564576456
4520,Mauritius,2010,5.98695597617149
4521,Mauritius,2011,5.90576749195115
4522,Mauritius,2012,5.85635009062353
4523,Mauritius,2013,5.76546620807924
4524,Mauritius,2014,5.73242096323521
4530,Mexico,1990,9.94396522568968
4531,Mexico,1991,9.905020282343273
4532,Mexico,1992,9.89813483428443
4533,Mexico,1993,9.85585352341586
4534,Mexico,1994,9.83837377841348
4535,Mexico,1995,9.81743589316603
4536,Mexico,1996,9.743077297611087
4537,Mexico,1997,9.657112451073113
4538,Mexico,1998,9.48569306007582
4539,Mexico,1999,9.36780837969079
4540,Mexico,2000,9.11957655005512
4541,Mexico,2001,8.88662160630729
4542,Mexico,2002,8.60902338724641
4543,Mexico,2003,8.29443958001786
4544,Mexico,2004,8.007568116341151
4545,Mexico,2005,7.838488700072049
4546,Mexico,2006,7.72091844650447
4547,Mexico,2007,7.5703259267108995
4548,Mexico,2008,7.4742024282235295
4549,Mexico,2009,7.40638993512428
4550,Mexico,2010,7.3682144851438
4551,Mexico,2011,7.30294641865576
4552,Mexico,2012,7.34039077420598
4553,Mexico,2013,7.35966235953686
4554,Mexico,2014,7.37424926455657
4560,Micronesia (country),1990,15.197494853795328
4561,Micronesia (country),1991,14.93181601189644
4562,Micronesia (country),1992,14.648400342186427
4563,Micronesia (country),1993,14.373240984850092
4564,Micronesia (country),1994,14.106937491782109
4565,Micronesia (country),1995,13.871296043527332
4566,Micronesia (country),1996,13.65647305889862
4567,Micronesia (country),1997,13.44983446507869
4568,Micronesia (country),1998,13.23488664374766
4569,Micronesia (country),1999,13.01414802535286
4570,Micronesia (country),2000,12.669503819216647
4571,Micronesia (country),2001,12.56947060631771
4572,Micronesia (country),2002,11.95796728826724
4573,Micronesia (country),2003,12.12314937900958
4574,Micronesia (country),2004,11.86631959923594
4575,Micronesia (country),2005,11.63015191695162
4576,Micronesia (country),2006,11.36088773177316
4577,Micronesia (country),2007,11.10059366939759
4578,Micronesia (country),2008,10.84348638996717
4579,Micronesia (country),2009,10.59817601169652
4580,Micronesia (country),2010,10.38634763651601
4581,Micronesia (country),2011,10.237662308522602
4582,Micronesia (country),2012,10.11593828557071
4583,Micronesia (country),2013,9.9957865559137
4584,Micronesia (country),2014,9.84928001622066
4590,Middle East & North Africa,1990,13.043922375183358
4591,Middle East & North Africa,1991,13.26574457496016
4592,Middle East & North Africa,1992,13.29183911903182
4593,Middle East & North Africa,1993,13.33814085634581
4594,Middle East & North Africa,1994,13.33561241401648
4595,Middle East & North Africa,1995,13.32688075312429
4596,Middle East & North Africa,1996,13.34251741117098
4597,Middle East & North Africa,1997,13.35891449156436
4598,Middle East & North Africa,1998,13.37586828826983
4599,Middle East & North Africa,1999,13.40112747531778
4600,Middle East & North Africa,2000,13.34700837138136
4601,Middle East & North Africa,2001,13.36602122161597
4602,Middle East & North Africa,2002,13.33072768150346
4603,Middle East & North Africa,2003,13.123758295528251
4604,Middle East & North Africa,2004,13.17164762979286
4605,Middle East & North Africa,2005,13.03552850538742
4606,Middle East & North Africa,2006,12.96821266102415
4607,Middle East & North Africa,2007,13.13772254454136
4608,Middle East & North Africa,2008,13.29558719021236
4609,Middle East & North Africa,2009,13.37560353254007
4610,Middle East & North Africa,2010,13.3922321372712
4611,Middle East & North Africa,2011,13.2285615350319
4612,Middle East & North Africa,2012,13.03878604458622
4613,Middle East & North Africa,2013,12.958364557269842
4614,Middle East & North Africa,2014,12.6346349239805
4620,Middle SDI,1990,18.55049920401235
4621,Middle SDI,1991,18.39935027303077
4622,Middle SDI,1992,18.272206817639137
4623,Middle SDI,1993,18.14746456908597
4624,Middle SDI,1994,17.96945590864403
4625,Middle SDI,1995,17.77820066980971
4626,Middle SDI,1996,17.62321767843746
4627,Middle SDI,1997,17.41499226254527
4628,Middle SDI,1998,17.14361462389493
4629,Middle SDI,1999,16.98358503404726
4630,Middle SDI,2000,16.831481456064388
4631,Middle SDI,2001,16.67900332547948
4632,Middle SDI,2002,16.48305418843813
4633,Middle SDI,2003,16.256504268835332
4634,Middle SDI,2004,15.9509471831057
4635,Middle SDI,2005,15.90310632992073
4636,Middle SDI,2006,15.675889508324332
4637,Middle SDI,2007,15.55941063636821
4638,Middle SDI,2008,15.428459949746127
4639,Middle SDI,2009,15.38787733194536
4640,Middle SDI,2010,15.31423172877128
4641,Middle SDI,2011,15.19481144026343
4642,Middle SDI,2012,14.988231020248929
4643,Middle SDI,2013,14.76195716711586
4644,Middle SDI,2014,14.517221084087002
4650,Moldova,1990,14.08598890825015
4651,Moldova,1991,14.12542625364573
4652,Moldova,1992,13.80194182860488
4653,Moldova,1993,14.03140222658316
4654,Moldova,1994,14.05109809376861
4655,Moldova,1995,13.9807737027215
4656,Moldova,1996,13.7918881388088
4657,Moldova,1997,13.555549733078353
4658,Moldova,1998,13.22091424683901
4659,Moldova,1999,12.9759284888278
4660,Moldova,2000,12.625203734812422
4661,Moldova,2001,12.14727139939318
4662,Moldova,2002,11.62508465702093
4663,Moldova,2003,11.02582121579368
4664,Moldova,2004,10.39685482534627
4665,Moldova,2005,9.894475697937729
4666,Moldova,2006,9.5347217790969
4667,Moldova,2007,9.16298472184908
4668,Moldova,2008,8.87044458426814
4669,Moldova,2009,8.58893921423775
4670,Moldova,2010,8.35160829064251
4671,Moldova,2011,8.05897672323415
4672,Moldova,2012,7.80952964610954
4673,Moldova,2013,7.543019795549879
4674,Moldova,2014,7.25470576540288
4680,Monaco,1990,3.0759197290122
4681,Monaco,1991,2.90839915557875
4682,Monaco,1992,2.7890979671011897
4683,Monaco,1993,2.73258524043715
4684,Monaco,1994,2.74922276109813
4685,Monaco,1995,2.76237848070443
4686,Monaco,1996,2.99692417995944
4687,Monaco,1997,3.56371513393545
4688,Monaco,1998,4.1715979901293
4689,Monaco,1999,4.625835580743741
4690,Monaco,2000,4.731224794162061
4691,Monaco,2001,4.631470726703131
4692,Monaco,2002,4.57805228578696
4693,Monaco,2003,4.5187754859956994
4694,Monaco,2004,4.50208729848619
4695,Monaco,2005,4.41995126538134
4696,Monaco,2006,4.35364926173116
4697,Monaco,2007,4.26472188880715
4698,Monaco,2008,4.22120923259416
4699,Monaco,2009,4.17998872402557
4700,Monaco,2010,4.14510788631658
4701,Monaco,2011,4.07480430515991
4702,Monaco,2012,3.98578337979624
4703,Monaco,2013,3.8689553281653
4704,Monaco,2014,3.77033336953779
4710,Mongolia,1990,16.654182070665417
4711,Mongolia,1991,16.59354062625513
4712,Mongolia,1992,16.438520041004328
4713,Mongolia,1993,16.27929683245564
4714,Mongolia,1994,16.12740224735333
4715,Mongolia,1995,16.26276313427402
4716,Mongolia,1996,16.28059323384608
4717,Mongolia,1997,16.34146836274272
4718,Mongolia,1998,16.372556425805378
4719,Mongolia,1999,16.47145299213826
4720,Mongolia,2000,16.518617966204722
4721,Mongolia,2001,16.51230463578575
4722,Mongolia,2002,16.30995527613708
4723,Mongolia,2003,15.990274606546867
4724,Mongolia,2004,15.642791193051032
4725,Mongolia,2005,15.32985342673446
4726,Mongolia,2006,15.001353556307867
4727,Mongolia,2007,14.62483864318925
4728,Mongolia,2008,14.30869369450402
4729,Mongolia,2009,14.18392871546639
4730,Mongolia,2010,14.04284134918489
4731,Mongolia,2011,13.93949509227464
4732,Mongolia,2012,13.723577410689131
4733,Mongolia,2013,13.54505672536848
4734,Mongolia,2014,13.35602476599211
4740,Montenegro,1990,14.48363438862383
4741,Montenegro,1991,14.30031360407556
4742,Montenegro,1992,14.31501188514091
4743,Montenegro,1993,14.50381162711189
4744,Montenegro,1994,14.598779805110071
4745,Montenegro,1995,14.59419156742811
4746,Montenegro,1996,14.52759950080794
4747,Montenegro,1997,14.3965215054837
4748,Montenegro,1998,14.09423210194862
4749,Montenegro,1999,13.70956496468945
4750,Montenegro,2000,13.51316546530228
4751,Montenegro,2001,13.401781938412949
4752,Montenegro,2002,13.21593674048952
4753,Montenegro,2003,12.94222820683422
4754,Montenegro,2004,12.693636996745791
4755,Montenegro,2005,12.5038919632774
4756,Montenegro,2006,12.348494240746213
4757,Montenegro,2007,12.24161474352591
4758,Montenegro,2008,12.15264182894221
4759,Montenegro,2009,12.07563812018717
4760,Montenegro,2010,11.99811960485661
4761,Montenegro,2011,11.9155894314373
4762,Montenegro,2012,11.76370972129527
4763,Montenegro,2013,11.57247603671579
4764,Montenegro,2014,11.4192653419863
4770,Morocco,1990,11.70578576407194
4771,Morocco,1991,11.68648955933589
4772,Morocco,1992,11.64217692871695
4773,Morocco,1993,11.66446387860455
4774,Morocco,1994,11.6365709781551
4775,Morocco,1995,11.62531248182938
4776,Morocco,1996,11.718241042866133
4777,Morocco,1997,11.8384645014855
4778,Morocco,1998,11.95776299324535
4779,Morocco,1999,12.08415602924648
4780,Morocco,2000,12.11624013500556
4781,Morocco,2001,12.10890801122218
4782,Morocco,2002,12.04308390610073
4783,Morocco,2003,12.04860994690759
4784,Morocco,2004,12.02712954534493
4785,Morocco,2005,12.06745417600096
4786,Morocco,2006,12.08879820552771
4787,Morocco,2007,12.09580913502323
4788,Morocco,2008,12.059252548876929
4789,Morocco,2009,12.03254698065164
4790,Morocco,2010,11.9871648419789
4791,Morocco,2011,11.93891421473657
4792,Morocco,2012,11.87070458009847
4793,Morocco,2013,11.85287119668909
4794,Morocco,2014,11.788693242271089
4800,Mozambique,1990,13.6160185655112
4801,Mozambique,1991,13.51272219086766
4802,Mozambique,1992,13.524390667827472
4803,Mozambique,1993,13.515815444662149
4804,Mozambique,1994,13.4457850983781
4805,Mozambique,1995,13.2859281209196
4806,Mozambique,1996,13.06423890797494
4807,Mozambique,1997,12.8284638564261
4808,Mozambique,1998,12.61658545825877
4809,Mozambique,1999,12.39303444330457
4810,Mozambique,2000,12.22070705819681
4811,Mozambique,2001,11.897556723210007
4812,Mozambique,2002,11.73031469564561
4813,Mozambique,2003,11.503425799484509
4814,Mozambique,2004,11.44426450571609
4815,Mozambique,2005,11.44162224998058
4816,Mozambique,2006,11.651469522061369
4817,Mozambique,2007,11.80261129630054
4818,Mozambique,2008,12.10113733185643
4819,Mozambique,2009,12.1193627699039
4820,Mozambique,2010,12.11393844350988
4821,Mozambique,2011,12.09248247176354
4822,Mozambique,2012,12.05755588217506
