,Entity,Year,Deaths %,CO2 Emissions,CO2 Emissions Per Cap,Food Emissions,Total GHG,Consumption of Ozone,Shared CO2 Emissions,Transport,Death_rate_ambient_ozone_pol,Death_rate_household_air_pol,Death_rate_all_causes,Death_actual_ozone,Death_actual_particulate,Death_actual_household,Death_under5,Death_5-14,Death_50-69,Death_70+,Death_15-49
589,Cote d'Ivoire,2006,12.740960129921412,6811376,0.3632,20835406.1,31310000.0,135.0,0.02,1300000.0,1.0344676257669687,183.62311656955515,46.17491575874697,52.35757967814385,4915.0366549333385,21013.107401616144,2559.7216494872296,47.1376908718362,955.5851444571832,953.5447264670948,451.40502332813946
590,Cote d'Ivoire,2007,12.809514469383778,6536576,0.341,21690874.3,30820000.0,103.3,0.02,1300000.0,0.9659629714822076,178.55888517987637,44.98177781854009,50.342224649994485,4886.880770686032,20847.143417154544,2526.074640079942,47.516546203975565,954.3701776051608,957.0429934008648,452.2186380460767
591,Cote d'Ivoire,2008,13.04588044411453,6591536,0.3362,21155777.2,29440000.0,77.3,0.02,1600000.0,0.6884775811580376,175.39565787194843,44.25671022794953,36.75925503440714,4858.642923686328,20665.39758162884,2476.90482293327,48.06511382954034,944.3570437165824,977.0841307750146,448.9910674663326
592,Cote d'Ivoire,2009,13.169348030713149,5514320,0.2749,22033023.4,27680000.0,73.7,0.02,1600000.0,0.4610792566361971,172.29362045199431,43.65335601051078,25.39307486554955,4868.6430235943735,20592.52749527477,2443.0808984077494,48.59272545149111,959.9294586336252,988.5876615913876,453.8453543756707
593,Cote d'Ivoire,2010,13.19786186642545,6063920,0.2953,21587062.8,26130000.0,65.9,0.02,1500000.0,0.619528877092979,169.05505702329373,43.23624022863238,35.26359746362841,4893.611945530051,20475.18363413652,2410.631655100775,47.4803757489066,990.1227908816558,1017.4979401781676,463.1427810841702
594,Cote d'Ivoire,2011,13.24681187943613,6342384,0.3016,15779217.2,25050000.0,59.32,0.02,1600000.0,0.8647581098461364,164.43944404427444,44.46264557081643,50.74196902911215,5096.573923002268,20137.565696417336,2461.8233245458314,47.03438474921769,1059.921277165387,1086.7067922625731,491.8301133083708
595,Cote d'Ivoire,2012,13.59299662069022,8339264,0.387,17368042.4,26760000.0,56.65,0.02,2400000.0,1.1270196839446347,158.66013650999523,47.94587784040021,68.30378134480702,5615.4128183468765,19811.519006922183,2685.219605121468,53.93937520310945,1190.5465099105386,1209.5114955988258,544.4996138577427
596,Cote d'Ivoire,2013,13.87667164382553,9526400,0.4313,17102910.0,27570000.0,54.2,0.03,2500000.0,1.3541107527685097,153.49891082536243,52.43944744274152,84.91574239985647,6285.555476549291,19573.81516004612,2974.320436794881,61.2235668906666,1357.0707281485074,1362.3539993109828,615.5024878041104
597,Croatia,1990,10.16848287898952,22977726,4.8107,11373789.5,17070000.0,928.4,0.1,3600000.0,1.7201890361725871,15.81529100438862,77.41118424745267,100.9351833384556,4580.70765967401,925.6966381404812,31.18101030430167,0.5895294998223028,1713.737834985622,2680.311660027799,255.82280819492377
598,Croatia,1991,9.45710149891149,16986189,3.5685,9220219.5,10560000.0,790.8,0.07,2800000.0,1.6686074665638708,14.633271484264965,74.98833830131272,99.14161145076712,4488.217547711512,866.52946323453,28.26353252837628,0.6230011210687221,1671.5248865132962,2642.9445005617445,244.00323843779407
599,Croatia,1992,9.65199034833272,16371432,3.4591,8522629.5,11590000.0,882.9,0.07,2800000.0,1.610405505357459,13.67736597045963,73.58589172130921,97.01414764586444,4458.523857599223,819.9938828736604,27.317500151918274,0.7084144362238437,1679.949535400542,2601.967905687222,245.59464956918
600,Croatia,1993,9.87199837320542,16807979,3.578,8183159.3,12500000.0,848.5,0.07,2900000.0,1.7593664579269224,12.837618839650554,72.615241015942,106.91004104015788,4443.987694731851,777.6633810662124,25.492007659584303,0.6666883975759589,1683.6417125667238,2594.816716771694,246.2806103764351
601,Croatia,1994,9.92715387815806,16052777,3.4464,7964526.1,12600000.0,590.6,0.07,3100000.0,1.7562270572777186,11.965120749667046,71.07602094232902,107.97452417545678,4401.140007431037,733.7293717889255,24.80971095537293,0.6088940560221296,1665.8522694307685,2574.049319955971,243.7943372083629
602,Croatia,1995,9.66349851731385,16816449,3.6425,7822310.100000001,13900000.0,438.3,0.07,3300000.0,1.7516932655364734,11.254935274437054,70.41037453495068,110.17861292474662,4446.115599940635,704.5330504673251,23.34379536050935,0.5821517042034806,1664.8992012894485,2624.043912196912,243.4251523142998
603,Croatia,1996,9.715312343947993,17344006,3.7911,7629927.9,13250000.0,248.0,0.07,3500000.0,1.639294627916748,10.710216024576496,70.4639266111831,104.38520274712924,4492.094862621121,676.868164136842,23.09789416655719,0.5478080652135041,1666.92060830961,2659.106677557434,246.807077269439
604,Croatia,1997,9.57175607468883,18557198,4.0943,8163825.299999999,14730000.0,314.3,0.08,3900000.0,1.6765545297000846,10.159642163426115,70.47618655759571,107.88066659303446,4528.877962169047,647.0291359534663,22.775069282952792,0.5236549202787355,1667.2149631983846,2702.399516367356,243.8454249931129
605,Croatia,1998,9.33664784678422,19011850,4.2325,7912441.699999999,15030000.0,120.1,0.08,4100000.0,1.6087010193752136,9.326674701168132,68.11166649277925,104.07702919581054,4408.4805033633575,598.220478049277,19.354883294513563,0.4686175879379591,1588.9335041702648,2675.184055450556,228.61647205589944
606,Croatia,1999,9.12852831147326,20022950,4.493,8275472.199999999,14670000.0,169.9,0.08,4300000.0,1.692639198860454,8.528511513064347,65.78292408786476,110.60892856795564,4300.626352585596,552.4840913312676,17.695714213153877,0.4369238737050016,1523.992706305045,2652.7574756905474,216.3524610711068
607,Croatia,2000,8.92999185786693,19660565,4.44,8304106.7,13760000.0,188.3,0.08,4300000.0,1.5563448266529611,7.613113907573674,62.05972402006111,103.96418270052769,4136.990462501066,503.2865305396115,16.24597202085723,0.3732679475795564,1414.949497267614,2608.5417673408383,200.84414062471075
608,Croatia,2001,8.80705506438509,20783249,4.7148,8214391.600000001,14550000.0,142.5,0.08,4400000.0,1.5407531364439353,6.947435990863548,60.15283264470203,104.9344013811852,4073.0989222216,466.5928744093193,15.29303257572855,0.3275599749759642,1341.3045232312645,2628.197642241561,192.91056557925512
609,Croatia,2002,8.731264083194299,21887758,4.9792,8271625.399999999,15540000.0,172.3,0.08,4700000.0,1.7666996797091994,6.5040337812485705,59.86340288330673,122.2694279037658,4106.240776288539,442.4052772571227,13.872944210343285,0.2901170015809773,1297.8718826718275,2732.3361956806866,184.13906462786628
610,Croatia,2003,8.664977607846069,23214314,5.2893,8349940.3,16600000.000000002,98.0,0.08,5100000.0,1.880303571552747,6.139290794299474,60.147916877075616,131.94892065629566,4173.128168667528,422.27654685381714,12.635829850100048,0.2802385902107858,1267.9189353824484,2845.3025389041127,178.93954659695345
611,Croatia,2004,8.52264361226312,22891547,5.2218,9057943.9,16350000.000000002,87.3,0.08,5300000.0,1.9101473775381563,5.4990121607292695,57.062842369940434,135.87300198098333,4011.287783397031,383.3859882107282,12.271501528699057,0.2585247358288446,1162.443199115014,2808.459809721382,163.72775027709127
612,Croatia,2005,8.406970404104069,23345544,5.3324,9073501.9,16219999.999999998,54.2,0.08,5400000.0,1.7110926163417954,5.158247408150759,56.81633888446573,124.09621687379762,4062.4363279752033,366.1712746983861,11.548941988937424,0.2395577333381778,1153.6142162703372,2858.812528114038,162.31730074234966
613,Croatia,2006,8.24005246985681,23554158,5.389,9338576.6,19020000.0,-32.9,0.08,5800000.0,1.721384237077714,4.710151608278734,54.34783694548876,127.07317266568516,3945.29319856106,339.6058151461709,10.478431197745596,0.2100126449654547,1077.400512527089,2831.5756270860543,152.7017877708914
614,Croatia,2007,8.07862711921115,24866343,5.7001,9617629.7,20590000.0,2.2,0.08,6100000.0,1.7999606265019732,4.467765398024429,53.68706920545532,135.7789949756532,3968.1654980574544,328.1984994999864,10.5007161218456,0.1837783276320161,1063.5701088720534,2882.8366326288256,146.85325708274996
615,Croatia,2008,7.873991457120991,23598669,5.4217,9541829.1,19730000.0,7.7,0.07,6100000.0,1.7860456194170031,4.173215669021413,52.26811263807869,137.3819492325742,3929.371436573696,312.135591536372,9.854743401315645,0.1523451557084404,1049.716072349894,2861.587637602672,145.44258729668022
616,Croatia,2009,7.65734722844706,21808549,5.0236,8853942.8,17180000.0,5.0,0.07,6000000.0,1.7481274692324416,3.7444159042159177,48.70035599336829,137.24014610602558,3725.8859385999713,285.2312495741568,9.942873133159967,0.1354369956859048,974.3516035414852,2749.03995559776,129.6562154379082
617,Croatia,2010,7.46194498973472,21019201,4.8564,8824238.299999999,16540000.0,3.4,0.06,5800000.0,1.7161892972637165,3.461021461547225,46.54097810033777,137.95009912085382,3634.7120646330345,269.4390996992525,8.471252169673749,0.1044256492299356,927.6536257799984,2719.3380014179907,117.09485873699722
618,Croatia,2011,7.32440591224809,20651988,4.7882,8643438.200000001,22130000.0,4.76,0.06,5700000.0,1.8544667210839072,3.177920176112316,44.4858165588202,152.2066532726991,3532.6901357146407,251.7402472508256,7.747968189883526,0.0849585009419181,898.6379447576795,2668.600716764458,109.82520077437532
619,Croatia,2012,7.1805887521992,19088544,4.4435,8241335.7,20100000.0,3.63,0.05,5500000.0,1.946679136899888,2.928872848478298,42.80956998615259,163.3292629722528,3462.085600749017,236.4679271112852,6.883037142594183,0.070099576419927,881.1583467571663,2630.971402444203,106.33197780088427
620,Cuba,1990,7.63816065801436,29648420,2.7978,25371322.8,19780000.0,978.3,0.13,5100000.0,0.4348496297533041,7.522951023487283,46.26479268881506,42.99263173712196,4642.341258594628,753.1357386427837,80.49961402765916,1.2170129082410908,1465.223131265174,2728.690116428554,409.7040157021221
621,Cuba,1991,7.48617952360209,27170202,2.5456,24296821.7,10970000.0,397.1,0.12,3700000.0,0.5386682341123226,6.962668982956389,45.09755226952152,54.96159345165145,4645.3812850636905,715.6363329562658,73.15509123799434,1.1917675807069934,1446.1729960889256,2774.442871608179,405.380151999537
622,Cuba,1992,7.4105059264313,20593126,1.9181,23583433.6,4960000.0,167.5,0.09,2600000.0,0.6406572212737963,6.66302767354543,45.436567313959046,67.248143740181,4794.673099824657,701.629654599933,64.28532481592282,1.2036707970855358,1465.7972623232397,2920.064226886024,410.5707587425632
623,Cuba,1993,7.33551131541154,19822771,1.8373,20978168.4,1170000.0,127.2,0.09,1900000.0,0.6439598447306487,6.364155921473497,45.77283756691961,69.30377350051009,4937.638542874957,685.0553260094628,58.63989465556355,1.2312629804668438,1502.0005968262103,3035.107106817426,409.9634550957949
624,Cuba,1994,7.276018611953761,21382319,1.9728,21672435.3,2480000.0,177.0,0.09,1900000.0,0.5928129630998447,5.978515667003001,45.27900516055216,65.32125475677523,4986.62935998773,656.8932842461211,60.21066013241671,1.2851513566400734,1530.3412769947518,3047.251842944152,412.8616833165452
625,Cuba,1995,7.261773556371991,22835124,2.0972,20910542.8,4250000.0,606.7,0.1,2000000.0,0.5802882704763593,5.61642136614698,44.370660063777336,65.45017374922026,4992.437364056985,630.5069617303376,58.46928055132637,1.3119327077874423,1545.2337978801145,3041.4413805530226,411.4311461139511
626,Cuba,1996,7.33967208242379,23332951,2.133,21956559.4,7330000.0,749.7,0.1,2200000.0,0.6843376913649661,5.294632382927066,43.77489419968933,78.98677381941097,5036.539503924128,608.0104633802404,48.4994170315842,1.2802196794070797,1568.4467839054837,3090.1182357061025,407.181621420968
627,Cuba,1997,7.421755465853209,24808969,2.2575,21821489.3,9780000.0,685.2,0.1,2800000.0,0.8113516635022822,4.950054142885989,43.18612875341419,95.80802939730631,5080.219533346073,581.2432554449582,46.576288249492585,1.2763042964021238,1603.6876104570997,3109.5677566703457,414.9196030700461
628,Cuba,1998,7.5132210905782,24293962,2.2008,21438028.3,9300000.0,611.7,0.1,2500000.0,0.9551243822039032,4.713206750185793,43.31427376402885,115.46909663085492,5213.395368775427,566.3174157593585,46.838031450916674,1.2887103190472906,1677.9988917226733,3174.3140812614324,428.4247506522155
629,Cuba,1999,7.57583729899553,24467107,2.2073,20928860.0,9600000.0,645.3,0.1,2400000.0,1.08100458492173,4.458283364959756,43.14082328112757,133.87611603447974,5316.267137245968,548.4693454110836,43.614612281473335,1.2997965792119404,1712.2623306922387,3268.172473875911,424.79403985161406
630,Cuba,2000,7.50582228645503,25775495,2.3166,20817272.1,9880000.0,571.7,0.1,2200000.0,0.9482141837160862,4.124290923217799,41.664640086454185,120.25023600084026,5251.975460997319,518.9601298582553,43.432388804794826,1.2358437966289442,1678.4371585217166,3251.632061302274,397.48824457274793
631,Cuba,2001,7.40405297140488,25215883,2.2585,19701598.4,10990000.0,530.6,0.1,2200000.0,0.8540567332722593,3.887450014940369,40.939932028685504,110.7933547178017,5280.239723149904,500.6227168714556,39.111875270759725,1.1452696269770697,1692.0276737366082,3275.764639272462,382.983619960899
632,Cuba,2002,7.1698913479491,25523650,2.279,19811426.0,9610000.0,518.0,0.1,2100000.0,0.7699302003561506,3.414808935619844,37.58214429811054,102.3683025879185,4959.3054162727085,449.8634402559959,38.15856759885741,1.001075284298637,1592.1193378679818,3081.573794970725,348.8209431387584
633,Cuba,2003,7.00116922469239,25942743,2.3103,19694694.6,8850000.0,508.4,0.09,1900000.0,0.8259684204926548,3.2365302728744,37.16643539473186,112.58097730686654,5021.100265818304,436.5069907796069,35.14613047365451,0.8878041625835196,1598.702381763709,3158.42037575983,340.5245509653991
634,Cuba,2004,6.8372648137035,25221231,2.2418,19280941.8,8400000.0,471.8,0.09,2000000.0,0.8845478455299263,3.0549516507459087,36.61742918348833,123.41637194874444,5058.727273441263,421.3215420677901,31.11465494125836,0.8153925630933385,1590.6452364246593,3228.0275364410795,331.54082501992866
635,Cuba,2005,6.70535441135993,24442108,2.1704,18419422.7,8760000.0,241.0,0.08,1900000.0,0.907698440811462,2.9147924479099263,36.35858575216349,129.48780085464415,5129.701409006502,410.4923883587115,28.923737877394743,0.8232005738033982,1628.4279841232976,3269.8926492421315,331.1216380445117
636,Cuba,2006,6.564976137741841,24693041,2.1927,19023909.2,79940000.0,266.1,0.08,1800000.0,0.8997936114062228,2.6077173037927333,33.583441646302376,131.33674788854412,4843.414834324723,375.43786905420745,24.57388796416401,0.7274947921669305,1573.5198606721412,3067.266419369326,308.66391941547005
637,Cuba,2007,6.44426942673977,24240301,2.1545,19119926.1,80960000.0,103.5,0.08,1800000.0,0.8640899592588446,2.480605570874783,32.77262283457644,129.40277813323334,4844.458303978957,366.1605530101703,24.34273245947689,0.7077139792972129,1589.9832262689072,3050.909912930861,307.9174964736496
638,Cuba,2008,6.3270020554441,28108268,2.5014,19515548.0,80450000.0,87.7,0.09,1800000.0,0.8118430274413732,2.399795116087716,32.44451253400464,124.80518385672886,4920.004107691381,363.5389965479,25.33609449513651,0.644111680517213,1586.5142970333357,3125.224811689979,307.0899766491434
639,Cuba,2009,6.22492946720978,28396318,2.5294,20065506.4,81850000.0,11.7,0.09,1400000.0,0.8035338071411396,2.282586156375308,31.92602536370292,126.75324472212831,4961.147524126812,354.450762622609,25.803858545997283,0.6430369223313362,1595.409385847784,3161.4783253480823,304.5661621847417
640,Cuba,2010,6.17521856066785,34199817,3.0465,19868243.4,84880000.0,22.1,0.1,1200000.0,0.8679245799273513,2.1671390273653697,31.67516910376433,140.44303934818086,5044.231735129413,344.95789171031873,24.96912847230331,0.6409142238874742,1612.7914818254649,3243.8353630353367,302.43788692060286
641,Cuba,2011,6.13003191206579,29431084,2.6192,20397361.0,32180000.0,14.26,0.09,1200000.0,0.8847372700075431,1.9135588745293608,29.859215076553674,146.75156345112828,4866.877035560065,311.7388931255828,26.467763701826414,0.6216388078994061,1538.7274350758642,3167.269413410643,280.54234801497125
642,Cuba,2012,6.21109354512346,29742048,2.6421,20375688.6,32260000.0,15.2,0.09,1100000.0,0.8707900839264212,1.8018688883356209,31.01815866936107,148.16774949506376,5181.703776704054,300.9570186100397,25.349266469532804,0.6216930266922835,1653.3401998025386,3356.4945497108297,294.06581718952134
643,Cuba,2013,6.34016998233801,28024016,2.4838,20562386.8,30920000.0,12.19,0.08,1200000.0,0.8875545811224925,1.669469587665486,32.00076854220152,154.9189595227764,5480.593941004016,285.95754657557245,24.97196075662633,0.6399326031656137,1748.2538017370484,3565.4970327889773,296.1501726409786
644,Cuba,2014,6.42555379978764,27441780,2.427,20547757.6,30590000.0,13.8,0.08,1400000.0,0.7073714136510624,1.546973229843218,33.06943568513021,126.63262736429772,5805.625339850177,271.6783706355082,24.839522869633555,0.6398049175862556,1821.3735724918483,3791.692638073384,293.7124288620203
645,Cyprus,1990,6.78904656695113,4651680,6.0678,1277182.4,5360000.0,266.4,0.02,1200000.0,5.2014230176621,1.4782475206640493,56.54937398191683,28.78981096711619,374.2764836282379,9.703638919009746,5.055223386468697,0.0256590827494022,103.03379944229752,276.90767262751035,18.043940056326942
646,Cyprus,1991,6.919976021153549,5141180,6.565,1645662.4,5830000.0,294.7,0.02,1200000.0,5.575815031254836,1.3366872145827278,59.83264042488009,30.94938341418484,401.9974646095819,8.96125684902753,4.969531634116762,0.0232257460325109,106.29351161659235,302.4218806028874,19.23869842413797
647,Cyprus,1992,7.00633567487558,5515863,6.8896,1580532.4,6240000.0,336.4,0.02,1300000.0,5.695412159875829,1.2023775706273108,62.615717203358486,31.78926845073949,425.92930724681713,8.18943518975131,4.704505601942957,0.0215334490218606,107.66545285877402,324.70369359567684,20.62339019214172
648,Cyprus,1993,7.069179028770529,5759258,7.0342,1651092.4,6520000.0,466.4,0.03,1300000.0,5.718287387050821,1.0559583434743611,63.43279335756158,32.35230040034966,439.0778847940943,7.3201802118557,4.356250177766468,0.021175984187522,108.48429912517796,336.3967098118701,22.171750095441425
649,Cyprus,1994,7.06379170291118,6000649,7.1683,1694332.4,6770000.0,212.0,0.03,1400000.0,5.244551018052605,0.9008042344583892,61.99815384640075,30.473971968836103,440.7497620707727,6.407493292304383,3.99600057265173,0.0207547672258608,107.99199638472442,335.81775069137785,23.397231623629164
650,Cyprus,1995,7.057655479220901,5872254,6.865,1719832.4,6650000.0,240.5,0.03,1500000.0,4.975709377331694,0.7717540742824818,60.18341414649464,30.194773603672523,444.2536950246184,5.688868419802941,3.6633084786583137,0.019441956965412,110.23885669386692,336.9931966558043,23.533664842995428
651,Cyprus,1996,7.00735617538341,6222419,7.1242,1840590.0,7040000.0,208.9,0.03,1500000.0,4.570659378784276,0.658639418581988,57.57311323130512,29.129411858486016,442.5866822997072,5.045355232481795,3.3543659402259816,0.0187586098431572,111.41051526444566,333.4116001654708,23.520854178208207
652,Cyprus,1997,6.964338327938919,6310214,7.0807,1785867.4,7200000.0,160.8,0.03,1600000.0,4.28633930846259,0.5709789872909456,55.61996886622469,28.687881435385943,444.6699380580944,4.540131889564889,3.0589734293111874,0.0168734509062135,114.15782048890856,332.7101199799123,23.414032144442192
653,Cyprus,1998,6.8448883463583705,6607266,7.271,1838300.0,7480000.0,130.3,0.03,1600000.0,3.76695175886512,0.5044118041606677,54.38199460646735,26.533056371721933,452.5027556117906,4.1688519038501415,2.7510774134731686,0.0171187914065472,115.58357265823828,337.0422139176593,23.64182920273576
654,Cyprus,1999,6.846445903505689,6873950,7.4229,1902800.0,7800000.0,158.7,0.03,1700000.0,3.5933914696646987,0.4413317254833999,52.55587776611017,26.509926025438386,454.1384745888533,3.784930438275429,2.4622972902276445,0.0191112379347592,116.4220841768823,338.08828522753583,23.656622681710367
655,Cyprus,2000,6.786310790801401,7120330,7.5484,1952800.0,8029999.999999999,294.0,0.03,1700000.0,3.672814476358519,0.3732203867140727,49.58681850413223,27.9681973745986,442.5295713449795,3.3065958903601524,2.211455270459292,0.0230142089810434,116.04818047056088,329.1902513470482,23.024867422529283
656,Cyprus,2001,6.711069102458681,6994276,7.2836,1967936.0,7920000.0,165.5,0.03,1800000.0,3.781169789530732,0.3167170058477437,46.89804173871177,29.58306895613803,430.3634173612099,2.885777442137041,1.9911222525660688,0.0257733541552767,115.02254336800564,320.68568942380625,22.221357918815148
657,Cyprus,2002,6.627491332318799,7183619,7.353,2057169.3,8090000.0,135.9,0.03,1800000.0,3.824238926759997,0.2719295910014246,44.9138825885061,30.99295832660532,425.4834994320379,2.55560068872579,1.8352676937412364,0.0258052715236272,115.22198137317268,317.85625476397246,21.53714865623275
658,Cyprus,2003,6.51412001747447,7574158,7.6232,2155322.4000000004,8780000.0,74.1,0.03,1900000.0,3.6008716039988578,0.2341378678478423,43.11035118827032,29.80110146343302,420.72495703725536,2.267420779268523,1.6912184586453982,0.0223404080589027,113.5270386819442,312.5596312576825,22.72582969435777
659,Czechia,1991,9.97498123675706,148892387,14.3907,29930650.360000003,152980000.0,6.5,0.64,6200000.0,1.4203740493897474,2.9891050557960392,91.38127392607518,192.3222378410642,12317.781768530624,400.8983276565584,65.05421905415783,1.7025674736516996,4328.318332920818,7434.106370373529,680.9225165495257
660,Czechia,1993,9.6810079616973,138634269,13.3834,28397458.5,143840000.0,102.6,0.61,8000000.0,1.3011393244348544,2.3137824027722105,83.42160622381871,176.57979475286984,11306.854618491943,312.00349067217127,49.57049916063167,1.4760978566896013,3787.9007746069033,7032.5460877060605,611.9409539145208
661,Czechia,1994,9.50513724276639,132370351,12.7759,28181143.8,136550000.0,555.7,0.58,8500000.0,1.2518487758778791,2.072899871546855,80.62446117504174,171.32039435095504,11023.149933751836,281.9873486937932,41.494999741796825,1.5378382313702523,3618.206299019576,6948.779912515125,584.4512785949121
662,Czechia,1995,9.352896154878067,131600512,12.705,28170142.8,136550000.0,441.5,0.56,7300000.0,1.187750686421471,1.915181433019775,79.01321237211963,164.8781230985334,10949.27387189596,264.20248421073,34.629820118805256,1.585585339139341,3511.5123629930904,6999.463013693671,566.9612128497813
663,Czechia,1996,9.1120280017713,134954556,13.0387,27074466.3,138120000.0,55.4,0.56,10100000.0,1.028315487900244,1.696400708949239,73.47508841957931,144.0550069160477,10277.051402446754,236.19167401098017,27.624887155442263,1.357782984087307,3278.808318935141,6594.135937533147,519.1794827549957
664,Czechia,1997,8.79855534756389,130725010,12.6447,25865851.9,135630000.0,23.2,0.54,10400000.0,0.9706162349658808,1.582257467496411,70.42755388904675,137.297496686503,9934.055821281714,222.1334064682369,25.219680080889315,1.283293663811406,3138.030586536785,6421.628118821786,485.19163886493743
665,Czechia,1998,8.45010273582098,125308969,12.1385,25168003.0,129060000.0,14.3,0.52,10700000.0,0.9616226743066798,1.4222847628184043,64.59600910387469,137.73204937059316,9193.8631039476,201.4272270604953,20.9616524246649,1.1598803951819776,2851.373955831776,6036.168577849147,421.931086817432
666,Czechia,1999,8.15586265770974,116614327,11.3147,24596135.1,120920000.0,-63.5,0.48,11800000.0,1.0131190855297136,1.3154238178492923,61.01139702463934,147.6013030085569,8808.470635925518,189.02559751473464,18.2949483776355,1.0947177940254869,2694.3074545622776,5857.575714266542,384.79910393360143
667,Czechia,2000,7.93697051415133,127127423,12.3552,25399274.8,131520000.0,-68.1,0.5,11900000.0,0.9845488574970755,1.2274907524910976,58.59608773022242,146.45660706344478,8628.053408326743,180.04331428232922,16.894556099929456,1.0297379358302368,2584.723470825095,5810.821550099344,361.0407004299816
668,Czechia,2001,7.846059275146381,127024288,12.3673,25990790.1,131520000.0,10.6,0.5,12700000.0,1.0538118740991465,1.1481739151729613,56.78703574666168,159.47569493091498,8493.68050548968,171.07177895879713,16.083850210519746,0.9156812431811516,2502.8741009555715,5796.754224362326,336.528343648992
669,Czechia,2002,7.67799478329789,123940088,12.089,25072213.5,125870000.0,146.2,0.48,13300000.0,1.24960079939794,1.0639013495168748,54.7099409897771,191.5777888659213,8273.679207905125,160.1766876627872,16.522713296266133,0.8545636248641083,2415.661303715912,5719.638597452276,312.57981868172254
670,Czechia,2003,7.570243663942749,127413414,12.4438,25078480.6,130250000.0,93.4,0.47,15100000.0,1.3746520121944792,1.0254065103093162,54.70308378546839,213.2984025928964,8361.666904450462,155.9233554752532,15.895446196327812,0.8375158877305782,2447.5565097192666,5810.400554927622,300.2752803124214
671,Democratic Republic of Congo,1991,15.31726648388278,3132604,0.0872,173404667.20000002,202490000.0,17.7,0.01,500000.0,3.5187689872052457,248.12209563801736,24.9449622033188,388.1396081759881,5666.962908877085,59289.47967059719,2776.24789819298,69.68553222973743,1494.3903259083231,1303.561627255377,411.2171334666586
672,Democratic Republic of Congo,1995,14.686622217669502,2103614,0.0506,174408427.4,203570000.0,1209.7,0.01,500000.0,2.780086994361137,242.25294411490069,24.91536832546419,355.9175454655385,6235.538725420931,63344.84285508432,2929.521957742419,77.9050567937638,1579.7154037882835,1543.0462662509426,461.2675863110547
673,Democratic Republic of Congo,1996,14.05773812259854,2311092,0.0541,185247002.2,210180000.0,960.4,0.01,500000.0,2.6449948516311457,245.20639190386945,25.07371283609545,351.03029579470405,6373.901047496017,64970.18285520488,2916.202818115887,81.4220605866848,1630.3781526208654,1606.525298513463,490.4030134538206
674,Democratic Republic of Congo,1997,14.27391618615135,1875443,0.0428,191237064.5,216150000.0,578.0,0.01,400000.0,2.614404627728113,240.26254764669565,24.306529637982106,356.7149316161109,6329.667919993472,65194.35419775997,2896.763032675832,78.78150307171671,1594.948456972386,1630.5371790486256,485.3526798410288
675,Democratic Republic of Congo,1998,14.338816266583429,1655511,0.0369,192138622.6,218270000.0,907.4,0.01,500000.0,2.319180146343484,239.96603027916507,23.878972323847435,326.18293721885163,6335.081416335201,66239.89238528497,2853.982403128279,80.87807738722096,1582.4633968880155,1646.648037476777,497.2924386737516
676,Democratic Republic of Congo,1999,14.37966123229811,1317470,0.0287,186539699.9,210710000.0,410.6,0.01,400000.0,2.275644890881882,238.9360656760365,23.33295080858773,329.4977654651977,6317.137660158807,67237.18182350937,2811.252161179416,81.78239604569737,1571.696110834009,1670.907438964763,510.9973186001214
677,Democratic Republic of Congo,2000,14.52196183477164,892726,0.019,183260749.0,206760000.0,454.6,0.0,800000.0,1.5305061176054744,239.2218387418855,22.911202795510512,227.9951068157152,6346.20647417633,68752.11324944197,2805.2313006180784,84.80532027914865,1517.573542730809,1640.3095933899078,526.2818239741002
678,Democratic Republic of Congo,2001,14.578108331511569,769774,0.0159,169685490.4,196300000.0,1151.2,0.0,600000.0,1.495340102312153,238.9024303525709,22.243791739868573,229.1638643632637,6286.362415988175,69909.91471315615,2745.5519129526165,85.01811652088908,1506.8964942984378,1650.3792631657932,527.6804934137012
679,Democratic Republic of Congo,2002,14.500155422559413,850081,0.017,168809463.1,197730000.0,1081.3,0.0,700000.0,1.0782553612923726,236.83008319008823,21.18712011708036,169.49440860097195,6102.888391096768,70522.64226956601,2641.972438355196,82.67847475870391,1435.257020253347,1600.484605880849,511.99026044963534
680,Democratic Republic of Congo,2003,14.74519565440281,1037159,0.0202,172908696.8,203890000.0,607.6,0.0,800000.0,1.2590810914245123,238.9460487751336,20.511922926366715,203.47848587977043,5993.056136927974,72069.9886219008,2532.4727406734537,83.36250716414487,1442.547986301464,1619.4470547568935,518.7043339117917
681,Democratic Republic of Congo,2004,14.91719818599864,1149429,0.0217,175464110.2,208260000.0,364.3,0.0,900000.0,1.9475065099278512,236.71037723204228,19.63757778658025,322.2050624673577,5809.014555176008,72223.0736388651,2406.908415954824,79.73284445744629,1451.455686243937,1678.8486539023006,514.2740170848499
682,Democratic Republic of Congo,2005,15.06836912571223,1445041,0.0264,177929433.9,210960000.0,312.6,0.0,1100000.0,3.3158720921246387,233.3924306110668,19.07200918359464,560.9968429636556,5732.466697323365,72305.4723831945,2342.841034373448,80.71076441564924,1516.1148352457933,1828.3014098344888,525.4954964176404
683,Democratic Republic of Congo,2006,15.17980011812488,1552192,0.0274,174077586.5,209120000.0,228.2,0.01,1200000.0,4.473288449029678,231.00295090263256,18.976514648575257,776.8186495498953,5809.136411452911,72813.15147601241,2336.5425196426063,82.96376460687276,1620.6156878511404,1996.0915727226263,549.7415161795589
